"date","year","month","day","8130002"
1988-09-12,1988,9,12,0
1988-09-13,1988,9,13,0
1988-09-14,1988,9,14,0
1988-09-15,1988,9,15,0
1988-09-16,1988,9,16,0
1988-09-17,1988,9,17,0
1988-09-18,1988,9,18,1.3930658
1988-09-19,1988,9,19,0
1988-09-20,1988,9,20,2.6202387
1988-09-21,1988,9,21,0.014204189
1988-09-22,1988,9,22,24.973553
1988-09-23,1988,9,23,2.0124016
1988-09-24,1988,9,24,0
1988-09-25,1988,9,25,20.12553
1988-09-26,1988,9,26,0
1988-09-27,1988,9,27,0
1988-09-28,1988,9,28,0
1988-09-29,1988,9,29,0
1988-09-30,1988,9,30,0
1988-10-01,1988,10,1,4.6486597
1988-10-02,1988,10,2,0
1988-10-03,1988,10,3,0
1988-10-04,1988,10,4,0
1988-10-05,1988,10,5,0
1988-10-06,1988,10,6,0
1988-10-07,1988,10,7,0
1988-10-08,1988,10,8,0
1988-10-09,1988,10,9,0
1988-10-10,1988,10,10,0
1988-10-11,1988,10,11,0
1988-10-12,1988,10,12,0
1988-10-13,1988,10,13,0
1988-10-14,1988,10,14,0
1988-10-15,1988,10,15,0
1988-10-16,1988,10,16,0
1988-10-17,1988,10,17,16.214493
1988-10-18,1988,10,18,6.8483107
1988-10-19,1988,10,19,3.7493963
1988-10-20,1988,10,20,0
1988-10-21,1988,10,21,0
1988-10-22,1988,10,22,0
1988-10-23,1988,10,23,31.231179
1988-10-24,1988,10,24,21.178805
1988-10-25,1988,10,25,0
1988-10-26,1988,10,26,0
1988-10-27,1988,10,27,7.6848166
1988-10-28,1988,10,28,25.037184
1988-10-29,1988,10,29,0
1988-10-30,1988,10,30,5.8664803
1988-10-31,1988,10,31,0
1988-11-01,1988,11,1,0
1988-11-02,1988,11,2,0
1988-11-03,1988,11,3,0
1988-11-04,1988,11,4,0
1988-11-05,1988,11,5,0
1988-11-06,1988,11,6,0
1988-11-07,1988,11,7,0
1988-11-08,1988,11,8,0
1988-11-09,1988,11,9,0
1988-11-10,1988,11,10,0
1988-11-11,1988,11,11,0
1988-11-12,1988,11,12,0
1988-11-13,1988,11,13,0
1988-11-14,1988,11,14,0
1988-11-15,1988,11,15,0
1988-11-16,1988,11,16,0
1988-11-17,1988,11,17,0
1988-11-18,1988,11,18,0
1988-11-19,1988,11,19,20.14237
1988-11-20,1988,11,20,0
1988-11-21,1988,11,21,0
1988-11-22,1988,11,22,0
1988-11-23,1988,11,23,0
1988-11-24,1988,11,24,0
1988-11-25,1988,11,25,0
1988-11-26,1988,11,26,0
1988-11-27,1988,11,27,0
1988-11-28,1988,11,28,0
1988-11-29,1988,11,29,0
1988-11-30,1988,11,30,0
1988-12-01,1988,12,1,0
1988-12-02,1988,12,2,0
1988-12-03,1988,12,3,0
1988-12-04,1988,12,4,0
1988-12-05,1988,12,5,0
1988-12-06,1988,12,6,7.8964669
1988-12-07,1988,12,7,0
1988-12-08,1988,12,8,0
1988-12-09,1988,12,9,0
1988-12-10,1988,12,10,0
1988-12-11,1988,12,11,10.371417
1988-12-12,1988,12,12,6.9541007
1988-12-13,1988,12,13,0
1988-12-14,1988,12,14,0
1988-12-15,1988,12,15,0
1988-12-16,1988,12,16,7.7538356
1988-12-17,1988,12,17,11.344875
1988-12-18,1988,12,18,0
1988-12-19,1988,12,19,0
1988-12-20,1988,12,20,0
1988-12-21,1988,12,21,0
1988-12-22,1988,12,22,0
1988-12-23,1988,12,23,0
1988-12-24,1988,12,24,0
1988-12-25,1988,12,25,0
1988-12-26,1988,12,26,0
1988-12-27,1988,12,27,0
1988-12-28,1988,12,28,0
1988-12-29,1988,12,29,0
1988-12-30,1988,12,30,0
1988-12-31,1988,12,31,0
1989-01-01,1989,1,1,0
1989-01-02,1989,1,2,0
1989-01-03,1989,1,3,0
1989-01-04,1989,1,4,14.550347
1989-01-05,1989,1,5,2.5885046
1989-01-06,1989,1,6,0
1989-01-07,1989,1,7,0
1989-01-08,1989,1,8,0
1989-01-09,1989,1,9,0
1989-01-10,1989,1,10,0
1989-01-11,1989,1,11,0
1989-01-12,1989,1,12,9.0229153
1989-01-13,1989,1,13,0.13667468
1989-01-14,1989,1,14,0
1989-01-15,1989,1,15,0
1989-01-16,1989,1,16,0
1989-01-17,1989,1,17,0
1989-01-18,1989,1,18,0
1989-01-19,1989,1,19,0
1989-01-20,1989,1,20,0.00097466206
1989-01-21,1989,1,21,0
1989-01-22,1989,1,22,0
1989-01-23,1989,1,23,0
1989-01-24,1989,1,24,0
1989-01-25,1989,1,25,0
1989-01-26,1989,1,26,0
1989-01-27,1989,1,27,3.5090008
1989-01-28,1989,1,28,0
1989-01-29,1989,1,29,0
1989-01-30,1989,1,30,0
1989-01-31,1989,1,31,0
1989-02-01,1989,2,1,0
1989-02-02,1989,2,2,0
1989-02-03,1989,2,3,0
1989-02-04,1989,2,4,0
1989-02-05,1989,2,5,0
1989-02-06,1989,2,6,0
1989-02-07,1989,2,7,0
1989-02-08,1989,2,8,0
1989-02-09,1989,2,9,0
1989-02-10,1989,2,10,0
1989-02-11,1989,2,11,0
1989-02-12,1989,2,12,0
1989-02-13,1989,2,13,0
1989-02-14,1989,2,14,0
1989-02-15,1989,2,15,0
1989-02-16,1989,2,16,0
1989-02-17,1989,2,17,0
1989-02-18,1989,2,18,0
1989-02-19,1989,2,19,0
1989-02-20,1989,2,20,0
1989-02-21,1989,2,21,7.3096785
1989-02-22,1989,2,22,6.0378028
1989-02-23,1989,2,23,0
1989-02-24,1989,2,24,0
1989-02-25,1989,2,25,0
1989-02-26,1989,2,26,0
1989-02-27,1989,2,27,0
1989-02-28,1989,2,28,0
1989-03-01,1989,3,1,0
1989-03-02,1989,3,2,0
1989-03-03,1989,3,3,10.30417
1989-03-04,1989,3,4,0
1989-03-05,1989,3,5,0
1989-03-06,1989,3,6,0
1989-03-07,1989,3,7,0
1989-03-08,1989,3,8,0
1989-03-09,1989,3,9,0
1989-03-10,1989,3,10,0
1989-03-11,1989,3,11,0
1989-03-12,1989,3,12,0
1989-03-13,1989,3,13,0
1989-03-14,1989,3,14,3.074486
1989-03-15,1989,3,15,0
1989-03-16,1989,3,16,0
1989-03-17,1989,3,17,0
1989-03-18,1989,3,18,0
1989-03-19,1989,3,19,0
1989-03-20,1989,3,20,0
1989-03-21,1989,3,21,0.87489187
1989-03-22,1989,3,22,0
1989-03-23,1989,3,23,0
1989-03-24,1989,3,24,0
1989-03-25,1989,3,25,0
1989-03-26,1989,3,26,0
1989-03-27,1989,3,27,0
1989-03-28,1989,3,28,2.7874752
1989-03-29,1989,3,29,0
1989-03-30,1989,3,30,13.545087
1989-03-31,1989,3,31,0
1989-04-01,1989,4,1,0
1989-04-02,1989,4,2,0
1989-04-03,1989,4,3,0
1989-04-04,1989,4,4,0
1989-04-05,1989,4,5,0
1989-04-06,1989,4,6,0
1989-04-07,1989,4,7,0
1989-04-08,1989,4,8,8.2650334
1989-04-09,1989,4,9,0
1989-04-10,1989,4,10,0
1989-04-11,1989,4,11,0
1989-04-12,1989,4,12,0
1989-04-13,1989,4,13,0
1989-04-14,1989,4,14,0
1989-04-15,1989,4,15,0
1989-04-16,1989,4,16,0
1989-04-17,1989,4,17,0
1989-04-18,1989,4,18,0
1989-04-19,1989,4,19,0
1989-04-20,1989,4,20,0
1989-04-21,1989,4,21,0
1989-04-22,1989,4,22,0
1989-04-23,1989,4,23,0
1989-04-24,1989,4,24,0
1989-04-25,1989,4,25,0
1989-04-26,1989,4,26,0
1989-04-27,1989,4,27,0
1989-04-28,1989,4,28,0
1989-04-29,1989,4,29,0
1989-04-30,1989,4,30,0
1989-05-01,1989,5,1,0
1989-05-02,1989,5,2,7.1128745
1989-05-03,1989,5,3,4.7429017
1989-05-04,1989,5,4,0
1989-05-05,1989,5,5,0
1989-05-06,1989,5,6,0
1989-05-07,1989,5,7,0
1989-05-08,1989,5,8,0
1989-05-09,1989,5,9,0
1989-05-10,1989,5,10,0
1989-05-11,1989,5,11,0
1989-05-12,1989,5,12,19.685019
1989-05-13,1989,5,13,23.995242
1989-05-14,1989,5,14,4.7831248
1989-05-15,1989,5,15,0
1989-05-16,1989,5,16,0
1989-05-17,1989,5,17,0
1989-05-18,1989,5,18,0
1989-05-19,1989,5,19,0
1989-05-20,1989,5,20,0
1989-05-21,1989,5,21,0
1989-05-22,1989,5,22,0
1989-05-23,1989,5,23,0
1989-05-24,1989,5,24,0
1989-05-25,1989,5,25,0
1989-05-26,1989,5,26,0
1989-05-27,1989,5,27,0
1989-05-28,1989,5,28,8.7643603
1989-05-29,1989,5,29,14.414663
1989-05-30,1989,5,30,16.25189
1989-05-31,1989,5,31,0.078329847
1989-06-01,1989,6,1,0
1989-06-02,1989,6,2,17.544261
1989-06-03,1989,6,3,7.118748
1989-06-04,1989,6,4,0
1989-06-05,1989,6,5,0
1989-06-06,1989,6,6,52.358912
1989-06-07,1989,6,7,46.769678
1989-06-08,1989,6,8,8.1725757
1989-06-09,1989,6,9,0
1989-06-10,1989,6,10,0
1989-06-11,1989,6,11,0
1989-06-12,1989,6,12,0
1989-06-13,1989,6,13,0
1989-06-14,1989,6,14,0
1989-06-15,1989,6,15,0.026975403
1989-06-16,1989,6,16,0
1989-06-17,1989,6,17,0
1989-06-18,1989,6,18,0
1989-06-19,1989,6,19,0
1989-06-20,1989,6,20,14.855707
1989-06-21,1989,6,21,0
1989-06-22,1989,6,22,0
1989-06-23,1989,6,23,0
1989-06-24,1989,6,24,0.96463652
1989-06-25,1989,6,25,54.68143
1989-06-26,1989,6,26,61.371927
1989-06-27,1989,6,27,93.854642
1989-06-28,1989,6,28,106.65214
1989-06-29,1989,6,29,71.783967
1989-06-30,1989,6,30,8.5450252
1989-07-01,1989,7,1,0
1989-07-02,1989,7,2,0
1989-07-03,1989,7,3,0
1989-07-04,1989,7,4,0
1989-07-05,1989,7,5,0
1989-07-06,1989,7,6,0
1989-07-07,1989,7,7,0
1989-07-08,1989,7,8,0
1989-07-09,1989,7,9,0
1989-07-10,1989,7,10,0
1989-07-11,1989,7,11,0
1989-07-12,1989,7,12,19.935614
1989-07-13,1989,7,13,0
1989-07-14,1989,7,14,0
1989-07-15,1989,7,15,0
1989-07-16,1989,7,16,0
1989-07-17,1989,7,17,16.154724
1989-07-18,1989,7,18,0
1989-07-19,1989,7,19,27.317912
1989-07-20,1989,7,20,0
1989-07-21,1989,7,21,0
1989-07-22,1989,7,22,13.301717
1989-07-23,1989,7,23,14.256922
1989-07-24,1989,7,24,0.17101886
1989-07-25,1989,7,25,79.341428
1989-07-26,1989,7,26,68.765247
1989-07-27,1989,7,27,23.512901
1989-07-28,1989,7,28,73.348381
1989-07-29,1989,7,29,11.388894
1989-07-30,1989,7,30,16.637534
1989-07-31,1989,7,31,9.8465006
1989-08-01,1989,8,1,0
1989-08-02,1989,8,2,30.350698
1989-08-03,1989,8,3,17.54589
1989-08-04,1989,8,4,0
1989-08-05,1989,8,5,0
1989-08-06,1989,8,6,11.902579
1989-08-07,1989,8,7,0
1989-08-08,1989,8,8,0
1989-08-09,1989,8,9,0
1989-08-10,1989,8,10,0
1989-08-11,1989,8,11,0
1989-08-12,1989,8,12,24.738395
1989-08-13,1989,8,13,0
1989-08-14,1989,8,14,0
1989-08-15,1989,8,15,36.131692
1989-08-16,1989,8,16,6.5816988
1989-08-17,1989,8,17,33.615695
1989-08-18,1989,8,18,20.702221
1989-08-19,1989,8,19,1.5458495
1989-08-20,1989,8,20,0
1989-08-21,1989,8,21,4.4247209
1989-08-22,1989,8,22,66.264757
1989-08-23,1989,8,23,80.455241
1989-08-24,1989,8,24,9.5257953
1989-08-25,1989,8,25,37.501457
1989-08-26,1989,8,26,0
1989-08-27,1989,8,27,0
1989-08-28,1989,8,28,5.4637867
1989-08-29,1989,8,29,11.348264
1989-08-30,1989,8,30,0
1989-08-31,1989,8,31,0
1989-09-01,1989,9,1,0
1989-09-02,1989,9,2,13.128199
1989-09-03,1989,9,3,25.039388
1989-09-04,1989,9,4,0
1989-09-05,1989,9,5,0
1989-09-06,1989,9,6,0
1989-09-07,1989,9,7,0
1989-09-08,1989,9,8,0
1989-09-09,1989,9,9,0
1989-09-10,1989,9,10,0
1989-09-11,1989,9,11,0
1989-09-12,1989,9,12,0
1989-09-13,1989,9,13,0
1989-09-14,1989,9,14,0
1989-09-15,1989,9,15,0
1989-09-16,1989,9,16,0
1989-09-17,1989,9,17,0
1989-09-18,1989,9,18,0
1989-09-19,1989,9,19,0
1989-09-20,1989,9,20,2.199173
1989-09-21,1989,9,21,8.4614266
1989-09-22,1989,9,22,6.2015658
1989-09-23,1989,9,23,0
1989-09-24,1989,9,24,0
1989-09-25,1989,9,25,0
1989-09-26,1989,9,26,0
1989-09-27,1989,9,27,0.037371778
1989-09-28,1989,9,28,0
1989-09-29,1989,9,29,0
1989-09-30,1989,9,30,0.00019720281
1989-10-01,1989,10,1,8.5398843
1989-10-02,1989,10,2,0
1989-10-03,1989,10,3,0
1989-10-04,1989,10,4,0
1989-10-05,1989,10,5,0
1989-10-06,1989,10,6,0
1989-10-07,1989,10,7,0
1989-10-08,1989,10,8,0
1989-10-09,1989,10,9,0
1989-10-10,1989,10,10,0
1989-10-11,1989,10,11,0
1989-10-12,1989,10,12,0
1989-10-13,1989,10,13,0
1989-10-14,1989,10,14,0
1989-10-15,1989,10,15,0
1989-10-16,1989,10,16,0
1989-10-17,1989,10,17,0
1989-10-18,1989,10,18,0
1989-10-19,1989,10,19,0
1989-10-20,1989,10,20,0
1989-10-21,1989,10,21,0
1989-10-22,1989,10,22,0
1989-10-23,1989,10,23,1.0771887
1989-10-24,1989,10,24,45.358105
1989-10-25,1989,10,25,20.06339
1989-10-26,1989,10,26,0
1989-10-27,1989,10,27,0
1989-10-28,1989,10,28,2.4912382
1989-10-29,1989,10,29,0
1989-10-30,1989,10,30,0
1989-10-31,1989,10,31,0
1989-11-01,1989,11,1,0.0019797472
1989-11-02,1989,11,2,0.9201676
1989-11-03,1989,11,3,0
1989-11-04,1989,11,4,0
1989-11-05,1989,11,5,0
1989-11-06,1989,11,6,4.9439684
1989-11-07,1989,11,7,22.107457
1989-11-08,1989,11,8,0
1989-11-09,1989,11,9,0
1989-11-10,1989,11,10,1.3595176
1989-11-11,1989,11,11,0
1989-11-12,1989,11,12,0
1989-11-13,1989,11,13,0
1989-11-14,1989,11,14,0
1989-11-15,1989,11,15,0
1989-11-16,1989,11,16,0
1989-11-17,1989,11,17,0
1989-11-18,1989,11,18,0
1989-11-19,1989,11,19,0
1989-11-20,1989,11,20,0
1989-11-21,1989,11,21,0
1989-11-22,1989,11,22,0
1989-11-23,1989,11,23,0
1989-11-24,1989,11,24,0
1989-11-25,1989,11,25,0
1989-11-26,1989,11,26,0
1989-11-27,1989,11,27,0
1989-11-28,1989,11,28,0
1989-11-29,1989,11,29,0
1989-11-30,1989,11,30,0
1989-12-01,1989,12,1,0
1989-12-02,1989,12,2,9.8567446
1989-12-03,1989,12,3,0
1989-12-04,1989,12,4,38.012418
1989-12-05,1989,12,5,0.75747719
1989-12-06,1989,12,6,0
1989-12-07,1989,12,7,0
1989-12-08,1989,12,8,0
1989-12-09,1989,12,9,0
1989-12-10,1989,12,10,10.596696
1989-12-11,1989,12,11,27.673341
1989-12-12,1989,12,12,5.2230612
1989-12-13,1989,12,13,0
1989-12-14,1989,12,14,0.12530763
1989-12-15,1989,12,15,18.513423
1989-12-16,1989,12,16,2.1241655
1989-12-17,1989,12,17,0
1989-12-18,1989,12,18,0
1989-12-19,1989,12,19,0
1989-12-20,1989,12,20,0
1989-12-21,1989,12,21,0
1989-12-22,1989,12,22,0
1989-12-23,1989,12,23,0
1989-12-24,1989,12,24,0
1989-12-25,1989,12,25,0
1989-12-26,1989,12,26,0
1989-12-27,1989,12,27,0
1989-12-28,1989,12,28,0
1989-12-29,1989,12,29,0
1989-12-30,1989,12,30,0
1989-12-31,1989,12,31,0
1990-01-01,1990,1,1,0
1990-01-02,1990,1,2,0
1990-01-03,1990,1,3,0
1990-01-04,1990,1,4,0
1990-01-05,1990,1,5,0
1990-01-06,1990,1,6,0
1990-01-07,1990,1,7,0
1990-01-08,1990,1,8,0
1990-01-09,1990,1,9,0
1990-01-10,1990,1,10,0
1990-01-11,1990,1,11,0
1990-01-12,1990,1,12,0
1990-01-13,1990,1,13,0
1990-01-14,1990,1,14,0
1990-01-15,1990,1,15,20.202363
1990-01-16,1990,1,16,3.6570119
1990-01-17,1990,1,17,0
1990-01-18,1990,1,18,0
1990-01-19,1990,1,19,0
1990-01-20,1990,1,20,0
1990-01-21,1990,1,21,0
1990-01-22,1990,1,22,0
1990-01-23,1990,1,23,0
1990-01-24,1990,1,24,0
1990-01-25,1990,1,25,0
1990-01-26,1990,1,26,0
1990-01-27,1990,1,27,0
1990-01-28,1990,1,28,0
1990-01-29,1990,1,29,0
1990-01-30,1990,1,30,0
1990-01-31,1990,1,31,0
1990-02-01,1990,2,1,0
1990-02-02,1990,2,2,0
1990-02-03,1990,2,3,0
1990-02-04,1990,2,4,0
1990-02-05,1990,2,5,0
1990-02-06,1990,2,6,0
1990-02-07,1990,2,7,3.9530357
1990-02-08,1990,2,8,0
1990-02-09,1990,2,9,0
1990-02-10,1990,2,10,0
1990-02-11,1990,2,11,0
1990-02-12,1990,2,12,0
1990-02-13,1990,2,13,0.099620283
1990-02-14,1990,2,14,0.002625289
1990-02-15,1990,2,15,0
1990-02-16,1990,2,16,0
1990-02-17,1990,2,17,0
1990-02-18,1990,2,18,4.1305777
1990-02-19,1990,2,19,0
1990-02-20,1990,2,20,0
1990-02-21,1990,2,21,0
1990-02-22,1990,2,22,26.781974
1990-02-23,1990,2,23,0
1990-02-24,1990,2,24,0
1990-02-25,1990,2,25,0
1990-02-26,1990,2,26,0
1990-02-27,1990,2,27,4.3565208
1990-02-28,1990,2,28,0.10398129
1990-03-01,1990,3,1,0
1990-03-02,1990,3,2,0
1990-03-03,1990,3,3,0
1990-03-04,1990,3,4,0
1990-03-05,1990,3,5,0
1990-03-06,1990,3,6,0
1990-03-07,1990,3,7,0
1990-03-08,1990,3,8,0
1990-03-09,1990,3,9,0
1990-03-10,1990,3,10,0
1990-03-11,1990,3,11,0
1990-03-12,1990,3,12,0
1990-03-13,1990,3,13,0
1990-03-14,1990,3,14,0
1990-03-15,1990,3,15,0
1990-03-16,1990,3,16,0
1990-03-17,1990,3,17,0
1990-03-18,1990,3,18,0
1990-03-19,1990,3,19,0
1990-03-20,1990,3,20,0
1990-03-21,1990,3,21,0
1990-03-22,1990,3,22,0
1990-03-23,1990,3,23,0
1990-03-24,1990,3,24,0
1990-03-25,1990,3,25,0
1990-03-26,1990,3,26,0
1990-03-27,1990,3,27,28.138179
1990-03-28,1990,3,28,130.8026
1990-03-29,1990,3,29,13.560615
1990-03-30,1990,3,30,1.7143993
1990-03-31,1990,3,31,0
1990-04-01,1990,4,1,0
1990-04-02,1990,4,2,4.9172258
1990-04-03,1990,4,3,0
1990-04-04,1990,4,4,0
1990-04-05,1990,4,5,0
1990-04-06,1990,4,6,0
1990-04-07,1990,4,7,0.80366721
1990-04-08,1990,4,8,4.0264105
1990-04-09,1990,4,9,12.180873
1990-04-10,1990,4,10,0
1990-04-11,1990,4,11,0
1990-04-12,1990,4,12,0
1990-04-13,1990,4,13,8.6575453
1990-04-14,1990,4,14,25.356414
1990-04-15,1990,4,15,77.901119
1990-04-16,1990,4,16,0.0075694085
1990-04-17,1990,4,17,0
1990-04-18,1990,4,18,0
1990-04-19,1990,4,19,0
1990-04-20,1990,4,20,15.559386
1990-04-21,1990,4,21,22.908378
1990-04-22,1990,4,22,8.668463
1990-04-23,1990,4,23,0
1990-04-24,1990,4,24,0
1990-04-25,1990,4,25,13.24958
1990-04-26,1990,4,26,0
1990-04-27,1990,4,27,0
1990-04-28,1990,4,28,0
1990-04-29,1990,4,29,0
1990-04-30,1990,4,30,0
1990-05-01,1990,5,1,0
1990-05-02,1990,5,2,16.459232
1990-05-03,1990,5,3,34.42754
1990-05-04,1990,5,4,0.4515904
1990-05-05,1990,5,5,51.072714
1990-05-06,1990,5,6,2.0095856
1990-05-07,1990,5,7,0
1990-05-08,1990,5,8,59.727719
1990-05-09,1990,5,9,40.309064
1990-05-10,1990,5,10,0
1990-05-11,1990,5,11,0
1990-05-12,1990,5,12,0
1990-05-13,1990,5,13,6.070513
1990-05-14,1990,5,14,0
1990-05-15,1990,5,15,0.39344549
1990-05-16,1990,5,16,0
1990-05-17,1990,5,17,0
1990-05-18,1990,5,18,0
1990-05-19,1990,5,19,6.2651684
1990-05-20,1990,5,20,0
1990-05-21,1990,5,21,0
1990-05-22,1990,5,22,0
1990-05-23,1990,5,23,0
1990-05-24,1990,5,24,0
1990-05-25,1990,5,25,11.89464
1990-05-26,1990,5,26,7.9373912
1990-05-27,1990,5,27,0
1990-05-28,1990,5,28,7.2045609
1990-05-29,1990,5,29,0
1990-05-30,1990,5,30,0
1990-05-31,1990,5,31,12.49072
1990-06-01,1990,6,1,82.027134
1990-06-02,1990,6,2,7.2072447
1990-06-03,1990,6,3,0
1990-06-04,1990,6,4,0
1990-06-05,1990,6,5,4.6755075
1990-06-06,1990,6,6,0
1990-06-07,1990,6,7,0
1990-06-08,1990,6,8,0
1990-06-09,1990,6,9,0
1990-06-10,1990,6,10,0
1990-06-11,1990,6,11,0
1990-06-12,1990,6,12,0
1990-06-13,1990,6,13,22.864402
1990-06-14,1990,6,14,0
1990-06-15,1990,6,15,0
1990-06-16,1990,6,16,0
1990-06-17,1990,6,17,13.502738
1990-06-18,1990,6,18,0
1990-06-19,1990,6,19,0
1990-06-20,1990,6,20,0
1990-06-21,1990,6,21,37.568745
1990-06-22,1990,6,22,0.0012876713
1990-06-23,1990,6,23,0
1990-06-24,1990,6,24,0
1990-06-25,1990,6,25,6.1880786
1990-06-26,1990,6,26,0
1990-06-27,1990,6,27,0
1990-06-28,1990,6,28,0
1990-06-29,1990,6,29,0
1990-06-30,1990,6,30,0
1990-07-01,1990,7,1,17.351838
1990-07-02,1990,7,2,0
1990-07-03,1990,7,3,0
1990-07-04,1990,7,4,0
1990-07-05,1990,7,5,0
1990-07-06,1990,7,6,16.400118
1990-07-07,1990,7,7,9.9084686
1990-07-08,1990,7,8,0
1990-07-09,1990,7,9,0
1990-07-10,1990,7,10,0
1990-07-11,1990,7,11,0
1990-07-12,1990,7,12,18.105576
1990-07-13,1990,7,13,4.9400019
1990-07-14,1990,7,14,0.13914597
1990-07-15,1990,7,15,69.337096
1990-07-16,1990,7,16,16.231333
1990-07-17,1990,7,17,0.3436748
1990-07-18,1990,7,18,0
1990-07-19,1990,7,19,0
1990-07-20,1990,7,20,0
1990-07-21,1990,7,21,0
1990-07-22,1990,7,22,0
1990-07-23,1990,7,23,19.257043
1990-07-24,1990,7,24,14.808651
1990-07-25,1990,7,25,12.433311
1990-07-26,1990,7,26,0
1990-07-27,1990,7,27,0
1990-07-28,1990,7,28,0
1990-07-29,1990,7,29,0
1990-07-30,1990,7,30,0
1990-07-31,1990,7,31,0
1990-08-01,1990,8,1,28.828089
1990-08-02,1990,8,2,11.006379
1990-08-03,1990,8,3,0
1990-08-04,1990,8,4,0
1990-08-05,1990,8,5,19.523635
1990-08-06,1990,8,6,74.008876
1990-08-07,1990,8,7,13.038994
1990-08-08,1990,8,8,0
1990-08-09,1990,8,9,0
1990-08-10,1990,8,10,0
1990-08-11,1990,8,11,0
1990-08-12,1990,8,12,12.772588
1990-08-13,1990,8,13,26.096411
1990-08-14,1990,8,14,4.9635703
1990-08-15,1990,8,15,0
1990-08-16,1990,8,16,0
1990-08-17,1990,8,17,0
1990-08-18,1990,8,18,0
1990-08-19,1990,8,19,0
1990-08-20,1990,8,20,0
1990-08-21,1990,8,21,0
1990-08-22,1990,8,22,0
1990-08-23,1990,8,23,0
1990-08-24,1990,8,24,0
1990-08-25,1990,8,25,37.509065
1990-08-26,1990,8,26,5.3966594
1990-08-27,1990,8,27,0
1990-08-28,1990,8,28,0
1990-08-29,1990,8,29,29.659798
1990-08-30,1990,8,30,0
1990-08-31,1990,8,31,0
1990-09-01,1990,9,1,0.87669574
1990-09-02,1990,9,2,27.92725
1990-09-03,1990,9,3,0.00040807315
1990-09-04,1990,9,4,31.589572
1990-09-05,1990,9,5,7.317874
1990-09-06,1990,9,6,5.424022
1990-09-07,1990,9,7,30.597359
1990-09-08,1990,9,8,30.414909
1990-09-09,1990,9,9,66.104094
1990-09-10,1990,9,10,25.099116
1990-09-11,1990,9,11,3.9109867
1990-09-12,1990,9,12,0
1990-09-13,1990,9,13,0
1990-09-14,1990,9,14,0
1990-09-15,1990,9,15,0
1990-09-16,1990,9,16,0
1990-09-17,1990,9,17,1.7772148
1990-09-18,1990,9,18,31.391376
1990-09-19,1990,9,19,41.982763
1990-09-20,1990,9,20,43.59568
1990-09-21,1990,9,21,6.7139621
1990-09-22,1990,9,22,0
1990-09-23,1990,9,23,0
1990-09-24,1990,9,24,0
1990-09-25,1990,9,25,6.7394866
1990-09-26,1990,9,26,7.7569695
1990-09-27,1990,9,27,0
1990-09-28,1990,9,28,0
1990-09-29,1990,9,29,0
1990-09-30,1990,9,30,14.963983
1990-10-01,1990,10,1,0
1990-10-02,1990,10,2,0
1990-10-03,1990,10,3,0
1990-10-04,1990,10,4,0
1990-10-05,1990,10,5,0
1990-10-06,1990,10,6,0
1990-10-07,1990,10,7,0
1990-10-08,1990,10,8,0
1990-10-09,1990,10,9,9.9476845
1990-10-10,1990,10,10,43.337293
1990-10-11,1990,10,11,4.3026249
1990-10-12,1990,10,12,0
1990-10-13,1990,10,13,0
1990-10-14,1990,10,14,0
1990-10-15,1990,10,15,0
1990-10-16,1990,10,16,0
1990-10-17,1990,10,17,0
1990-10-18,1990,10,18,0
1990-10-19,1990,10,19,0
1990-10-20,1990,10,20,0
1990-10-21,1990,10,21,0
1990-10-22,1990,10,22,0
1990-10-23,1990,10,23,0
1990-10-24,1990,10,24,3.8738084
1990-10-25,1990,10,25,0
1990-10-26,1990,10,26,0
1990-10-27,1990,10,27,0
1990-10-28,1990,10,28,0
1990-10-29,1990,10,29,0
1990-10-30,1990,10,30,2.0919102
1990-10-31,1990,10,31,0
1990-11-01,1990,11,1,5.3749834
1990-11-02,1990,11,2,39.837573
1990-11-03,1990,11,3,31.144191
1990-11-04,1990,11,4,0
1990-11-05,1990,11,5,0
1990-11-06,1990,11,6,0
1990-11-07,1990,11,7,0
1990-11-08,1990,11,8,0
1990-11-09,1990,11,9,0
1990-11-10,1990,11,10,0
1990-11-11,1990,11,11,0
1990-11-12,1990,11,12,4.4760055
1990-11-13,1990,11,13,16.073409
1990-11-14,1990,11,14,0
1990-11-15,1990,11,15,0
1990-11-16,1990,11,16,0
1990-11-17,1990,11,17,0
1990-11-18,1990,11,18,0
1990-11-19,1990,11,19,0
1990-11-20,1990,11,20,0
1990-11-21,1990,11,21,0
1990-11-22,1990,11,22,0
1990-11-23,1990,11,23,0
1990-11-24,1990,11,24,0
1990-11-25,1990,11,25,0
1990-11-26,1990,11,26,0
1990-11-27,1990,11,27,0
1990-11-28,1990,11,28,0
1990-11-29,1990,11,29,0
1990-11-30,1990,11,30,0.053985682
1990-12-01,1990,12,1,8.5743538
1990-12-02,1990,12,2,0
1990-12-03,1990,12,3,0
1990-12-04,1990,12,4,0.00088643642
1990-12-05,1990,12,5,4.0669749
1990-12-06,1990,12,6,0
1990-12-07,1990,12,7,0
1990-12-08,1990,12,8,8.6420691
1990-12-09,1990,12,9,0
1990-12-10,1990,12,10,0
1990-12-11,1990,12,11,5.2901705
1990-12-12,1990,12,12,0
1990-12-13,1990,12,13,0
1990-12-14,1990,12,14,0
1990-12-15,1990,12,15,0
1990-12-16,1990,12,16,0
